car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
5678,Fiat,Model B,2015,115747.0,Diesel,Manual,2,01,751
5679,Mercedes,Model C,2025,0.0,Petrol,Manual,7,30,24370
5680,BMW,Model B,2015,126025.0,Hybrid,Automatic,1,01,1549
5681,Toyota,Model C,2017,126827.0,Petrol,Automatic,5,10,5749
5682,Toyota,Model A,2022,22877.0,Diesel,Automatic,3,01,15942
5683,BMW,Model C,2025,5909.0,Petrol,Automatic,4,30,21822
5684,Hyundai,Model B,2017,96674.0,Hybrid,Automatic,5,20,7130
5685,Toyota,Model B,2014,142029.0,Petrol,Manual,10,10,3341
5686,Honda,Model C,2025,10451.0,Petrol,Manual,4,10,24854
5687,Audi,Model C,2022,39081.0,Diesel,Manual,9,30,14337
5688,Honda,Model C,2025,,Petrol,Automatic,7,01,29878
5689,Hyundai,Model C,2014,125483.0,Diesel,Manual,11,01,1834
5690,Fiat,Model B,2024,,Petrol,Automatic,5,20,21440
5691,Dacia,Model C,2017,94547.0,Diesel,Automatic,12,10,5109
5692,Toyota,Model B,2015,100731.0,Petrol,Automatic,4,10,4991
5693,Dacia,Model C,2024,3092.0,Hybrid,Manual,8,30,14337
5694,Toyota,Model B,2023,40602.0,Petrol,Automatic,8,30,21887
5695,BMW,Model A,2025,1477.0,Petrol,Manual,7,20,27458
5696,Hyundai,Model C,2020,73389.0,Petrol,Manual,11,01,8213
5697,Mercedes,Model B,2021,70044.0,Diesel,Automatic,2,30,16515
5698,BMW,Model C,2021,45344.0,Diesel,Automatic,8,20,17796
5699,Fiat,Model C,2025,3109.0,Petrol,Automatic,7,30,23837
5700,Hyundai,Model B,2019,67472.0,Petrol,Manual,6,20,6921
5701,Mercedes,Model C,2019,59810.0,Petrol,Automatic,5,01,5737
5702,Hyundai,Model A,2020,45705.0,Petrol,Automatic,2,30,10352
5703,Hyundai,Model B,2023,36647.0,Petrol,Automatic,9,30,17104
5704,Fiat,Model B,2018,87129.0,Petrol,Manual,2,30,11642
5705,Honda,Model A,2025,27699.0,Petrol,Automatic,11,30,27647
5706,VW,Model A,2018,98580.0,Petrol,Automatic,6,10,6577
5707,Hyundai,Model B,2025,,Petrol,Manual,8,10,24650
5708,VW,Model A,2010,192605.0,Petrol,Automatic,1,01,3136
5709,Ford,Model A,2024,7423.0,Petrol,Manual,2,20,17794
5710,Honda,Model A,2025,18252.0,Petrol,Manual,3,20,20261
5711,Honda,Model C,2015,112704.0,Diesel,Automatic,10,30,3444
5712,Dacia,Model C,2025,0.0,Petrol,Manual,7,20,18427
5713,Toyota,Model A,2021,36063.0,Petrol,Manual,4,20,6007
5714,BMW,Model B,2025,0.0,Diesel,Manual,11,30,26691
5715,Hyundai,Model C,2024,0.0,Petrol,Automatic,3,30,29637
5716,Audi,Model C,2020,51410.0,Hybrid,Manual,4,01,11607
5717,Honda,Model B,2016,120850.0,Hybrid,Automatic,10,30,6132
5718,BMW,Model B,2020,86940.0,Petrol,Automatic,1,30,9935
5719,Ford,Model C,2009,172047.0,Hybrid,Automatic,3,30,500
5720,Dacia,Model A,2014,150952.0,Petrol,Automatic,7,01,1069
5721,VW,Model B,2010,172834.0,Petrol,Manual,12,30,4801
5722,Audi,Model B,2021,53218.0,Petrol,Manual,4,10,16969
5723,Dacia,Model A,2025,0.0,Petrol,Manual,3,10,20063
5724,Toyota,Model B,2014,139860.0,Petrol,Automatic,12,10,2919
5725,Honda,Model B,2013,113920.0,Hybrid,Manual,7,01,500
5726,Honda,Model C,2024,16709.0,Petrol,Automatic,1,30,26980
5727,Dacia,Model A,2016,111858.0,Diesel,Automatic,4,20,3434
5728,BMW,Model A,2009,194865.0,Diesel,Manual,7,01,3206
5729,VW,Model C,2015,108976.0,Petrol,Automatic,1,20,2780
5730,Toyota,Model B,2025,,Petrol,Automatic,9,20,22856
5731,BMW,Model B,2025,5866.0,Diesel,Manual,7,01,22561
5732,Dacia,Model A,2020,56850.0,Petrol,Manual,9,20,5730
5733,Ford,Model C,2024,22077.0,Diesel,Manual,5,20,25586
5734,Hyundai,Model C,2022,34565.0,Petrol,Automatic,6,20,16247
5735,Audi,Model B,2024,19931.0,Petrol,Automatic,12,20,17947
5736,Hyundai,Model B,2024,10111.0,Petrol,Automatic,3,01,23022
5737,Hyundai,Model C,2024,15250.0,Petrol,Manual,1,20,18480
5738,Honda,Model C,2018,92620.0,Petrol,Automatic,12,10,3397
5739,Ford,Model B,2003,250000.0,Diesel,Manual,1,20,500
5740,Dacia,Model C,2021,29492.0,Petrol,Automatic,12,01,13431
5741,Hyundai,Model B,2025,4141.0,Petrol,Manual,11,01,23262
5742,Honda,Model C,2023,41840.0,Petrol,Automatic,7,01,16523
5743,VW,Model A,2025,4487.0,Petrol,Automatic,9,20,21650
5744,Hyundai,Model A,2025,4772.0,Petrol,Manual,2,10,19302
5745,BMW,Model A,2015,119367.0,Petrol,Automatic,10,30,9880
5746,Ford,Model A,2024,23086.0,Petrol,Automatic,10,10,21254
5747,Dacia,Model A,2024,9210.0,Petrol,Manual,1,01,14739
5748,Dacia,Model A,2025,0.0,Hybrid,Manual,7,01,14177
5749,Hyundai,Model C,2025,16579.0,Hybrid,Automatic,12,30,22006
5750,Mercedes,Model A,2024,4041.0,Petrol,Manual,12,20,21715
5751,Dacia,Model A,2018,97342.0,Petrol,Manual,12,10,5729
5752,Ford,Model B,2025,16589.0,Petrol,Manual,9,01,26260
5753,Audi,Model B,2010,188502.0,Petrol,Manual,2,30,4405
5754,VW,Model B,2025,0.0,Petrol,Manual,6,20,22218
5755,Fiat,Model A,2025,407.0,Petrol,Manual,10,20,18655
5756,Mercedes,Model C,2021,44970.0,Petrol,Automatic,4,20,17085
5757,Fiat,Model C,2024,4560.0,Petrol,Manual,11,10,18233
5758,Fiat,Model B,2021,50141.0,Petrol,Automatic,11,30,16793
5759,BMW,Model A,2021,59538.0,Petrol,Manual,10,30,14949
5760,Fiat,Model B,2020,53121.0,Petrol,Automatic,5,10,9885
5761,Dacia,Model B,2025,0.0,Petrol,Automatic,10,30,23128
5762,BMW,Model B,2025,0.0,Petrol,Manual,1,20,31295
5763,Toyota,Model B,2025,17458.0,Petrol,Automatic,5,30,31561
5764,Toyota,Model B,2015,116143.0,Diesel,Automatic,10,30,541
5765,Toyota,Model C,2025,0.0,Petrol,Manual,10,20,27056
5766,Hyundai,Model A,2025,0.0,Petrol,Manual,4,30,23065
5767,Toyota,Model A,2018,89440.0,Hybrid,Automatic,12,10,10162
5768,Dacia,Model A,2006,216589.0,Petrol,Automatic,4,20,1835
5769,Dacia,Model B,2018,94030.0,Petrol,Automatic,9,01,5852
5770,Toyota,Model C,2025,0.0,Petrol,Automatic,11,01,30710
5771,Honda,Model C,2024,3916.0,Petrol,Automatic,7,01,28307
5772,Ford,Model C,2025,0.0,Petrol,Automatic,6,01,24631
5773,Ford,Model A,2018,90519.0,Petrol,Automatic,3,20,12530
5774,Toyota,Model A,2025,9732.0,Petrol,Manual,3,30,25620
5775,Mercedes,Model A,2002,250000.0,Hybrid,Manual,2,01,500
5776,BMW,Model B,2020,43710.0,Petrol,Automatic,6,01,15838
5777,Mercedes,Model A,2024,813.0,Hybrid,Automatic,7,30,29163
5778,Fiat,Model C,2014,135514.0,Petrol,Manual,11,10,1037
5779,Toyota,Model A,2025,0.0,Petrol,Manual,3,01,30140
5780,BMW,Model B,2017,92382.0,Petrol,Automatic,10,10,8069
5781,Ford,Model C,2024,34753.0,Diesel,Automatic,9,30,15687
5782,BMW,Model C,2021,45300.0,Petrol,Manual,8,20,16172
5783,BMW,Model C,2023,1671.0,Hybrid,Manual,5,10,22574
5784,Ford,Model C,2010,170888.0,Petrol,Manual,4,30,2025
5785,Ford,Model C,2001,250000.0,Diesel,Manual,10,10,500
5786,BMW,Model C,2025,32104.0,Petrol,Automatic,4,30,28400
5787,Honda,Model C,2018,108985.0,Petrol,Automatic,5,01,7974
5788,Honda,Model B,2025,10964.0,Hybrid,Manual,12,30,25398
5789,Honda,Model C,2025,0.0,Diesel,Automatic,12,10,26589
5790,VW,Model A,2017,114009.0,Hybrid,Automatic,1,30,9593
5791,Toyota,Model B,2018,66998.0,Petrol,Automatic,9,30,11307
5792,Honda,Model B,2024,28148.0,Hybrid,Manual,7,20,20742
5793,Hyundai,Model C,2025,13919.0,Petrol,Manual,6,20,24385
5794,Fiat,Model B,2025,0.0,Diesel,Automatic,4,10,21420
5795,Fiat,Model B,2022,53087.0,Diesel,Manual,7,20,9748
5796,Honda,Model C,2025,0.0,Diesel,Automatic,6,20,25924
5797,Honda,Model B,2013,125023.0,Petrol,Automatic,6,10,3547
5798,Honda,Model B,2025,14669.0,Diesel,Automatic,11,30,29851
5799,Fiat,Model A,2025,0.0,Petrol,Manual,4,20,19713
5800,Hyundai,Model A,2015,129026.0,Diesel,Automatic,8,01,2360
5801,Toyota,Model C,2019,99313.0,Petrol,Automatic,11,01,7474
5802,Mercedes,Model B,2010,169166.0,Petrol,Automatic,12,30,500
5803,Toyota,Model C,2019,69849.0,Petrol,Automatic,8,30,7468
5804,Toyota,Model B,2025,23544.0,Diesel,Manual,7,30,22662
5805,Dacia,Model B,2020,70030.0,Petrol,Automatic,11,20,8519
5806,Audi,Model B,2008,193503.0,Petrol,Automatic,3,01,2621
5807,Mercedes,Model B,2020,45674.0,Petrol,Automatic,8,20,6865
5808,Fiat,Model C,2025,0.0,Diesel,Automatic,1,10,21623
5809,BMW,Model B,2024,923.0,Petrol,Automatic,9,30,22982
5810,Audi,Model B,2021,51560.0,Diesel,Automatic,10,01,15159
5811,Honda,Model B,2015,121176.0,Petrol,Automatic,1,30,2499
5812,Ford,Model B,2025,4188.0,Petrol,Automatic,11,01,24232
5813,Toyota,Model A,2025,0.0,Hybrid,Automatic,2,10,28842
5814,Honda,Model C,2019,70937.0,Petrol,Automatic,3,30,7883
5815,Mercedes,Model B,2007,185164.0,Petrol,Manual,11,01,500
5816,Ford,Model B,2005,242175.0,Petrol,Automatic,2,20,500
5817,Toyota,Model B,2012,173631.0,Hybrid,Manual,9,20,3911
5818,Hyundai,Model C,2023,2628.0,Diesel,Manual,4,01,17743
5819,Toyota,Model C,2025,7251.0,Hybrid,Automatic,4,20,28467
5820,Honda,Model A,2022,26834.0,Petrol,Manual,9,30,12772
5821,Ford,Model A,2025,12037.0,Petrol,Manual,2,01,27729
5822,Mercedes,Model B,2021,50379.0,Petrol,Manual,8,30,11298
5823,Mercedes,Model B,2025,6070.0,Petrol,Manual,12,10,28138
5824,Hyundai,Model B,2025,972.0,Diesel,Automatic,11,01,27861
5825,Audi,Model B,2015,139924.0,Petrol,Automatic,11,10,1294
5826,VW,Model B,2020,65211.0,Petrol,Automatic,4,20,9453
5827,BMW,Model B,2024,1418.0,Petrol,Automatic,9,30,29738
5828,Hyundai,Model B,2007,217480.0,Petrol,Automatic,10,10,500
5829,Dacia,Model A,2020,54466.0,Petrol,Manual,12,30,8061
5830,Toyota,Model B,2022,38435.0,Hybrid,Automatic,4,10,18085
5831,Honda,Model A,2025,0.0,Hybrid,Automatic,10,01,26454
5832,Honda,Model C,2022,25847.0,Diesel,Automatic,3,30,20150
5833,Fiat,Model B,2025,2989.0,Petrol,Automatic,1,10,25702
5834,BMW,Model B,2021,48836.0,Petrol,Automatic,7,10,11869
5835,VW,Model C,2025,15959.0,Petrol,Manual,10,20,23950
5836,VW,Model C,2023,17775.0,Diesel,Manual,3,20,21109
5837,Toyota,Model C,2025,0.0,Hybrid,Automatic,1,30,28459
5838,Audi,Model C,2021,42541.0,Diesel,Automatic,5,10,20984
5839,Audi,Model C,2023,0.0,Petrol,Manual,3,30,21578
5840,Hyundai,Model A,2024,18235.0,Hybrid,Manual,5,01,16103
5841,BMW,Model C,2021,22891.0,Petrol,Manual,12,30,16750
5842,Ford,Model C,2014,117174.0,Diesel,Manual,10,01,500
5843,Toyota,Model B,2009,186564.0,Petrol,Automatic,5,10,1423
5844,Audi,Model A,2001,250000.0,Petrol,Manual,5,10,500
5845,Honda,Model A,2025,0.0,Petrol,Automatic,12,30,21201
5846,Fiat,Model C,2017,96186.0,Diesel,Manual,12,10,6152
5847,Ford,Model A,2017,104699.0,Petrol,Manual,8,01,1415
5848,Hyundai,Model B,2025,22260.0,Diesel,Manual,5,30,23583
5849,Ford,Model C,2020,71666.0,Petrol,Automatic,10,01,16676
5850,VW,Model B,2022,52408.0,Diesel,Manual,9,20,14124
5851,Honda,Model C,2015,132964.0,Hybrid,Manual,8,30,2786
5852,Fiat,Model C,2025,0.0,Petrol,Automatic,10,01,25718
5853,Honda,Model A,2025,5395.0,Hybrid,Manual,2,01,23949
5854,Ford,Model B,2025,12729.0,Petrol,Manual,12,30,23750
5855,Honda,Model A,2021,33652.0,Diesel,Manual,12,30,12566
5856,Toyota,Model A,2025,0.0,Petrol,Automatic,5,30,23278
5857,Audi,Model C,2014,119952.0,Petrol,Manual,12,30,7813
5858,BMW,Model B,2000,250000.0,Petrol,Automatic,10,20,500
5859,VW,Model B,2001,250000.0,Petrol,Manual,12,01,2445
5860,Toyota,Model B,2023,19187.0,Petrol,Manual,12,20,20007
5861,Toyota,Model A,2021,28774.0,Petrol,Manual,3,20,20809
5862,Fiat,Model B,2022,34989.0,Hybrid,Manual,4,30,11381
5863,Ford,Model B,2000,250000.0,Petrol,Automatic,4,01,500
5864,BMW,Model C,2021,51650.0,Petrol,Manual,2,01,14112
5865,Hyundai,Model B,2025,0.0,Diesel,Manual,5,20,22388
5866,Audi,Model B,2021,50668.0,Diesel,Automatic,5,01,10894
5867,Ford,Model C,2025,0.0,Diesel,Automatic,5,10,22945
5868,Honda,Model C,2017,77260.0,Petrol,Automatic,5,20,2598
5869,Audi,Model B,2025,0.0,Petrol,Automatic,1,30,29490
5870,Mercedes,Model C,2023,6344.0,Petrol,Automatic,3,20,23346
5871,Audi,Model B,2017,92904.0,Petrol,Automatic,4,30,8720
5872,BMW,Model A,2017,97814.0,Petrol,Manual,12,01,2392
5873,Audi,Model A,2024,16047.0,Diesel,Automatic,12,20,26537
5874,Dacia,Model C,2025,4613.0,Petrol,Manual,4,01,17615
5875,Toyota,Model C,2021,36622.0,Diesel,Manual,9,10,10934
5876,Fiat,Model C,2018,99876.0,Petrol,Manual,11,30,7180
5877,Honda,Model C,2025,0.0,Petrol,Automatic,7,01,25298
5878,VW,Model B,2024,18752.0,Diesel,Automatic,10,01,21297
5879,Mercedes,Model B,2021,45537.0,Diesel,Automatic,12,01,10875
5880,Audi,Model B,2022,41634.0,Petrol,Manual,3,20,19073
5881,Honda,Model C,2016,104785.0,Diesel,Automatic,1,20,10998
5882,Fiat,Model A,2024,17904.0,Petrol,Automatic,9,30,18902
5883,BMW,Model B,2020,59889.0,Petrol,Automatic,7,20,10313
5884,Honda,Model A,2025,12207.0,Petrol,Automatic,4,10,24322
5885,BMW,Model B,2022,23719.0,Petrol,Manual,12,10,19615
5886,Honda,Model B,2022,9451.0,Diesel,Automatic,11,10,20450
5887,Ford,Model C,2023,9399.0,Petrol,Manual,4,30,10527
5888,VW,Model C,2025,16033.0,Petrol,Automatic,10,01,24217
5889,Mercedes,Model A,2025,0.0,Petrol,Manual,11,10,30735
5890,Mercedes,Model A,2021,49380.0,Petrol,Automatic,5,01,13873
5891,Honda,Model C,2025,0.0,Petrol,Manual,2,30,21406
5892,Dacia,Model C,2023,24983.0,Petrol,Automatic,11,30,14939
5893,Toyota,Model A,2022,20657.0,Petrol,Manual,2,20,20800
5894,Toyota,Model C,2016,94863.0,Diesel,Automatic,6,01,4682
5895,Honda,Model B,2022,29962.0,Petrol,Automatic,3,20,14720
5896,BMW,Model B,2018,90676.0,Petrol,Automatic,12,01,8232
5897,Hyundai,Model C,2025,8277.0,Petrol,Automatic,2,30,23152
5898,Audi,Model C,2020,68685.0,Diesel,Automatic,2,01,12972
5899,VW,Model A,2025,0.0,Petrol,Manual,9,30,25596
5900,Honda,Model C,2022,35900.0,Petrol,Automatic,3,20,10210
5901,Ford,Model C,2024,9048.0,Petrol,Automatic,2,30,21952
5902,BMW,Model B,2023,1017.0,Petrol,Automatic,3,10,17359
5903,Fiat,Model C,2012,156239.0,Diesel,Automatic,8,30,4383
5904,Audi,Model C,2020,56243.0,Petrol,Automatic,3,30,10077
5905,VW,Model B,2009,199672.0,Petrol,Automatic,5,01,500
5906,Hyundai,Model C,2024,13218.0,Petrol,Automatic,11,01,19861
5907,Honda,Model A,2021,39760.0,Petrol,Automatic,3,10,11867
5908,Toyota,Model C,2025,13886.0,Petrol,Automatic,11,20,26472
5909,Dacia,Model A,2017,62681.0,Petrol,Automatic,10,01,7364
5910,Audi,Model B,2015,119036.0,Petrol,Manual,11,30,1879
5911,Dacia,Model B,2021,21551.0,Diesel,Manual,5,30,15427
5912,Mercedes,Model B,2025,0.0,Petrol,Manual,6,10,27151
5913,Toyota,Model C,2025,7872.0,Diesel,Automatic,9,30,30054
5914,Mercedes,Model B,2021,28887.0,Diesel,Manual,1,10,17073
5915,BMW,Model C,2022,14644.0,Hybrid,Manual,9,30,17617
5916,Audi,Model A,2008,239729.0,Hybrid,Automatic,2,30,500
5917,BMW,Model C,2025,0.0,Hybrid,Automatic,4,01,29052
5918,Dacia,Model C,2024,36757.0,Diesel,Automatic,11,20,16376
5919,Hyundai,Model C,2019,69416.0,Petrol,Automatic,8,10,11620
5920,BMW,Model B,2023,16127.0,Petrol,Manual,8,10,20784
5921,Audi,Model C,2010,188501.0,Petrol,Manual,3,20,877
5922,VW,Model C,2025,20048.0,Petrol,Automatic,9,10,32838
5923,Toyota,Model B,2015,102808.0,Petrol,Automatic,2,10,3565
5924,Hyundai,Model A,2024,4346.0,Hybrid,Automatic,12,10,20174
5925,Honda,Model A,2018,96703.0,Hybrid,Automatic,4,01,10110
5926,VW,Model C,2025,4319.0,Petrol,Automatic,11,30,31638
5927,Ford,Model A,2025,16528.0,Petrol,Automatic,12,30,27331
5928,Ford,Model A,2024,19726.0,Petrol,Automatic,3,30,20455
5929,Audi,Model C,2023,51123.0,Petrol,Manual,1,30,20669
5930,Toyota,Model A,2025,2678.0,Petrol,Manual,11,30,20535
5931,BMW,Model A,2007,219327.0,Hybrid,Manual,10,20,500
5932,Ford,Model B,2020,64825.0,Diesel,Manual,2,01,8477
5933,Honda,Model B,2018,81862.0,Petrol,Automatic,11,30,7701
5934,Hyundai,Model C,2025,12721.0,Petrol,Manual,11,01,22184
5935,Audi,Model B,2021,51555.0,Diesel,Automatic,6,30,11914
5936,Honda,Model C,2025,11822.0,Petrol,Automatic,12,20,27159
5937,Mercedes,Model A,2024,26167.0,Petrol,Automatic,8,10,28991
5938,Ford,Model A,2017,102426.0,Hybrid,Automatic,6,20,4969
5939,Hyundai,Model B,2017,103525.0,Petrol,Automatic,1,30,2316
5940,Hyundai,Model B,2019,56845.0,Petrol,Automatic,12,30,7937
5941,Dacia,Model A,2021,39744.0,Hybrid,Automatic,2,20,13358
5942,Dacia,Model A,2017,108650.0,Petrol,Automatic,4,01,1430
5943,Hyundai,Model A,2001,250000.0,Petrol,Manual,10,30,500
5944,Toyota,Model A,2025,0.0,Petrol,Automatic,1,10,28185
5945,Audi,Model A,2025,0.0,Petrol,Automatic,7,01,36712
5946,Honda,Model C,2020,60354.0,Petrol,Manual,2,30,7554
5947,Dacia,Model A,2020,46810.0,Petrol,Automatic,1,30,8642
5948,Toyota,Model B,2000,250000.0,Petrol,Manual,9,01,2169
5949,Mercedes,Model A,2024,19123.0,Hybrid,Manual,8,01,26346
5950,Dacia,Model B,2025,23720.0,Petrol,Manual,10,01,20743
5951,Toyota,Model C,2014,101522.0,Petrol,Automatic,8,01,1238
5952,VW,Model B,2015,117442.0,Petrol,Automatic,6,10,2513
5953,Hyundai,Model C,2025,6949.0,Diesel,Manual,6,01,25402
5954,Hyundai,Model C,2023,35703.0,Hybrid,Automatic,3,20,14517
5955,Hyundai,Model C,2004,250000.0,Diesel,Automatic,2,10,500
5956,Hyundai,Model A,2024,38421.0,Diesel,Automatic,11,10,24695
5957,VW,Model A,2020,60433.0,Petrol,Manual,9,01,5152
5958,Toyota,Model A,2020,79679.0,Petrol,Automatic,2,20,7910
5959,VW,Model A,2025,0.0,Diesel,Manual,4,20,25208
5960,Hyundai,Model C,2025,869.0,Petrol,Automatic,11,01,22594
5961,Toyota,Model A,2021,29809.0,Petrol,Manual,12,10,17709
5962,Toyota,Model C,2025,13512.0,Petrol,Automatic,10,10,32558
5963,Toyota,Model B,2021,46193.0,Petrol,Automatic,8,01,14941
5964,Ford,Model A,2025,5367.0,Petrol,Automatic,11,20,25933
5965,BMW,Model B,2022,31299.0,Hybrid,Automatic,8,30,18719
5966,Hyundai,Model C,2025,8796.0,Petrol,Automatic,9,01,26661
5967,Mercedes,Model A,2025,5961.0,Petrol,Automatic,11,01,34279
5968,Mercedes,Model A,2008,189080.0,Petrol,Manual,5,30,500
5969,Mercedes,Model B,2025,0.0,Hybrid,Manual,10,10,30984
5970,Ford,Model C,2025,0.0,Petrol,Manual,3,01,22102
5971,Toyota,Model C,2025,9893.0,Petrol,Manual,3,01,22519
5972,Toyota,Model C,2016,135943.0,Petrol,Automatic,11,20,3832
5973,Dacia,Model B,2025,4544.0,Diesel,Automatic,8,30,22392
5974,Hyundai,Model B,2025,15112.0,Petrol,Manual,6,20,24029
5975,Fiat,Model C,2019,47807.0,Petrol,Manual,7,01,6742
5976,Ford,Model A,2025,30194.0,Petrol,Manual,12,10,21030
5977,Fiat,Model A,2004,250000.0,Diesel,Manual,12,10,500
5978,Hyundai,Model C,2014,131255.0,Petrol,Manual,7,01,2993
5979,Dacia,Model B,2022,33529.0,Petrol,Manual,7,01,10827
5980,BMW,Model C,2023,,Diesel,Manual,8,30,18074
5981,BMW,Model B,2024,0.0,Diesel,Automatic,10,30,22028
5982,Mercedes,Model C,2001,250000.0,Petrol,Automatic,11,30,500
5983,Fiat,Model C,2025,0.0,Petrol,Manual,2,01,20584
5984,Ford,Model C,2004,236875.0,Petrol,Manual,8,20,4657
5985,Toyota,Model A,2014,121466.0,Petrol,Automatic,3,20,3148
5986,Honda,Model A,2001,250000.0,Petrol,Automatic,8,10,500
5987,Hyundai,Model B,2023,24229.0,Petrol,Manual,3,30,19541
5988,Fiat,Model B,2025,16333.0,Hybrid,Automatic,11,10,20732
5989,VW,Model B,2024,2842.0,Petrol,Automatic,9,30,19811
5990,Hyundai,Model A,2025,0.0,Petrol,Automatic,11,20,24537
5991,Toyota,Model A,2001,250000.0,Petrol,Manual,12,30,1941
5992,Honda,Model A,2023,23163.0,Hybrid,Automatic,12,01,20367
5993,Fiat,Model B,2021,63040.0,Diesel,Automatic,2,01,12152
5994,Hyundai,Model A,2022,29182.0,Diesel,Manual,5,01,12487
5995,VW,Model B,2007,212097.0,Petrol,Automatic,7,10,500
5996,BMW,Model A,2024,9757.0,Petrol,Automatic,10,20,27647
5997,BMW,Model C,2022,37335.0,Petrol,Manual,1,10,20780
5998,Mercedes,Model C,2025,0.0,Hybrid,Manual,12,20,23291
5999,Ford,Model C,2022,27680.0,Petrol,Automatic,6,10,19191
6000,Honda,Model C,2014,104244.0,Petrol,Manual,8,01,500
6001,Dacia,Model B,2024,3519.0,Petrol,Manual,12,20,15518
6002,VW,Model B,2015,130728.0,Petrol,Manual,12,30,1115
6003,Toyota,Model A,2025,12753.0,Diesel,Automatic,5,30,28646
6004,Mercedes,Model A,2023,16933.0,Petrol,Automatic,7,20,21441
6005,Hyundai,Model B,2015,139492.0,Petrol,Manual,10,10,2031
6006,Honda,Model C,2025,0.0,Petrol,Automatic,10,01,21924
6007,VW,Model C,2022,15932.0,Diesel,Automatic,9,01,16792
6008,Ford,Model B,2007,191214.0,Diesel,Automatic,1,10,2535
6009,Mercedes,Model B,2024,30273.0,Petrol,Automatic,3,01,23842
6010,BMW,Model C,2018,78404.0,Petrol,Automatic,3,10,12587
6011,Toyota,Model C,2025,0.0,Petrol,Automatic,4,01,23487
6012,Toyota,Model B,2025,0.0,Petrol,Manual,2,01,26804
6013,VW,Model C,2025,0.0,Petrol,Automatic,11,01,30945
6014,Ford,Model B,2022,42071.0,Petrol,Automatic,5,10,11294
6015,Dacia,Model C,2021,37534.0,Petrol,Manual,10,01,8897
6016,Fiat,Model B,2025,0.0,Petrol,Automatic,12,10,18878
6017,Honda,Model A,2013,,Petrol,Manual,4,10,500
6018,Honda,Model A,2023,42647.0,Hybrid,Automatic,6,20,15716
6019,VW,Model C,2023,3105.0,Diesel,Automatic,2,30,23404
6020,Mercedes,Model A,2008,194374.0,Diesel,Automatic,4,01,5796
6021,Dacia,Model C,2021,66161.0,Petrol,Manual,7,01,11217
6022,Honda,Model C,2025,7412.0,Petrol,Automatic,3,30,25539
6023,Fiat,Model B,2025,2686.0,Petrol,Manual,7,01,17493
6024,Dacia,Model C,2009,182273.0,Hybrid,Automatic,4,30,4269
6025,Ford,Model A,2009,192457.0,Petrol,Automatic,12,30,4945
6026,Mercedes,Model A,2018,75932.0,Petrol,Automatic,5,30,10053
6027,Ford,Model B,2025,0.0,Petrol,Manual,1,20,18937
6028,Ford,Model B,2012,139799.0,Petrol,Automatic,6,10,500
6029,Hyundai,Model B,2025,11761.0,Petrol,Automatic,5,01,25737
6030,BMW,Model A,2010,179093.0,Petrol,Manual,5,30,500
6031,Honda,Model C,2024,16717.0,Petrol,Automatic,5,30,26552
6032,Fiat,Model A,2020,62275.0,Petrol,Automatic,12,30,6768
6033,Dacia,Model A,2025,6613.0,Petrol,Automatic,7,01,18603
6034,Mercedes,Model B,2017,92179.0,Diesel,Manual,4,01,5136
6035,Fiat,Model C,2024,4775.0,Petrol,Automatic,10,01,18123
6036,Mercedes,Model B,2017,83770.0,Petrol,Manual,6,20,4568
6037,Hyundai,Model A,2025,0.0,Petrol,Automatic,2,01,24502
6038,Audi,Model A,2025,0.0,Petrol,Automatic,12,10,29406
6039,Dacia,Model C,2012,150518.0,Petrol,Manual,1,01,2827
6040,VW,Model C,2025,0.0,Petrol,Automatic,9,01,29553
6041,Toyota,Model C,2023,3265.0,Petrol,Automatic,11,30,23447
6042,Toyota,Model A,2012,171632.0,Petrol,Automatic,5,10,500
6043,Audi,Model A,2021,51362.0,Petrol,Automatic,2,30,9516
6044,VW,Model B,2015,113222.0,Hybrid,Manual,6,01,657
6045,Fiat,Model C,2025,34073.0,Petrol,Manual,7,20,17856
6046,Hyundai,Model A,2025,0.0,Petrol,Automatic,12,01,25797
6047,Hyundai,Model C,2010,194634.0,Petrol,Manual,1,30,7853
6048,Hyundai,Model C,2022,34328.0,Petrol,Automatic,9,30,15248
6049,Dacia,Model B,2025,11775.0,Petrol,Automatic,11,01,26798
6050,Hyundai,Model B,2025,1634.0,Petrol,Automatic,8,20,23399
6051,Audi,Model C,2022,7916.0,Diesel,Manual,8,20,16649
6052,Hyundai,Model B,2025,1431.0,Petrol,Automatic,11,01,26520
6053,Toyota,Model A,2022,41033.0,Diesel,Automatic,8,01,18740
